episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
1983.0,0.6234200000000001,10.05,7.0,1.0,0.2,0.0,1.0,3.0864241123199463
1984.0,0.62323,-1.25,6.0,0.0,0.0,0.0,0.0,1.786817987759908
1985.0,0.62304,-2.25,10.0,0.0,0.0,0.0,0.0,3.333711338043213
1986.0,0.62285,17.05,3.0,1.0,0.2,0.0,1.0,3.712287704149882
1987.0,0.62266,15.95,7.0,1.0,0.3,0.0,1.0,3.432230148996626
1988.0,0.6224700000000001,-0.5,3.0,0.0,0.0,0.0,0.0,4.337966203689575
1989.0,0.6222799999999999,13.649999999999999,5.0,1.0,0.1,0.0,1.0,3.1908670902252196
1990.0,0.62209,16.57,5.0,1.0,0.18,0.0,1.0,2.6061657905578612
1991.0,0.6219,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.502202033996582
1992.0,0.62171,17.15,3.0,1.0,0.1,0.0,1.0,3.4953389167785645
1993.0,0.6215200000000001,16.4,6.0,1.0,0.1,0.0,1.0,3.7522379557291665
1994.0,0.6213299999999999,-6.75,3.0,0.0,0.0,0.0,0.0,3.9043269952138266
1995.0,0.62114,17.32,2.0,1.0,0.18,0.0,1.0,2.2359061241149902
1996.0,0.62095,-1.25,6.0,0.0,0.0,0.0,0.0,3.705697238445282
1997.0,0.62076,15.7,8.0,1.0,0.3,0.0,1.0,4.232526361942291
1998.0,0.6205700000000001,13.399999999999999,6.0,1.0,0.1,0.0,1.0,4.286619663238525
1999.0,0.6203799999999999,-2.25,10.0,0.0,0.0,0.0,0.0,3.7318264305591584
2000.0,0.62019,-6.68,11.0,0.0,0.18,0.0,1.0,3.3015224175019697
2001.0,0.62,-7.0,4.0,0.0,0.0,0.0,0.0,3.9690213799476624
2002.0,0.61981,-6.75,3.0,0.0,0.0,0.0,0.0,3.7690576712290444
2003.0,0.6196200000000001,-6.43,10.0,0.0,0.18,0.0,1.0,3.6817015409469604
2004.0,0.6194299999999999,10.149999999999999,7.0,1.0,0.1,0.0,1.0,4.02517477103642
2005.0,0.61924,-1.75,8.0,0.0,0.0,0.0,0.0,3.958786815404892
2006.0,0.61905,17.07,3.0,1.0,0.18,0.0,1.0,2.9823515812555947
2007.0,0.61886,8.599999999999998,8.0,1.0,0.4,0.0,2.0,3.199424132704735
2008.0,0.61867,-0.75,4.0,0.0,0.0,0.0,0.0,2.9238030314445496
2009.0,0.61848,-1.25,6.0,0.0,0.0,0.0,0.0,3.288628935813904
2010.0,0.61829,-6.75,3.0,0.0,0.0,0.0,0.0,3.6886465549468994
2011.0,0.6181,-2.0,9.0,0.0,0.0,0.0,0.0,4.126534991794163
2012.0,0.61791,16.57,5.0,1.0,0.18,0.0,1.0,3.8069130897521974
2013.0,0.61772,17.4,2.0,1.0,0.1,0.0,1.0,2.85889333486557
2014.0,0.61753,9.65,12.0,1.0,1.35,0.0,3.0,3.643476188182831
2015.0,0.61734,17.07,3.0,1.0,0.18,0.0,1.0,4.310421625773112
2016.0,0.61715,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.3215750058492026
2017.0,0.61696,-7.75,7.0,0.0,0.0,0.0,0.0,3.8498774596623013
2018.0,0.61677,-1.5,7.0,0.0,0.0,0.0,0.0,3.528587136949812
2019.0,0.61658,16.45,5.0,1.0,0.3,0.0,1.0,4.446926927566528
2020.0,0.61639,-6.25,1.0,0.0,0.0,0.0,0.0,3.795680284500122
2021.0,0.6162,13.649999999999999,5.0,1.0,0.1,0.0,1.0,3.2645360946655275
2022.0,0.61601,-2.25,10.0,0.0,0.0,0.0,0.0,3.181290304660797
2023.0,0.61582,10.649999999999999,5.0,1.0,0.1,0.0,1.0,3.259959709644318
2024.0,0.61563,-2.25,10.0,0.0,0.0,0.0,0.0,3.3615078687667848
2025.0,0.61544,0.0,1.0,0.0,0.0,0.0,0.0,4.105035305023193
2026.0,0.6152500000000001,0.0,1.0,0.0,0.0,0.0,0.0,5.726302146911621
2027.0,0.6150599999999999,10.7,4.0,1.0,0.3,0.0,1.0,3.5917221307754517
2028.0,0.61487,-2.0,9.0,0.0,0.0,0.0,0.0,4.3290261957380505
2029.0,0.61468,-6.25,1.0,0.0,0.0,0.0,0.0,5.147451877593994
2030.0,0.61449,-0.25,2.0,0.0,0.0,0.0,0.0,3.7583115100860596
2031.0,0.6143000000000001,10.7,4.0,1.0,0.3,0.0,1.0,3.667919486761093
2032.0,0.6141099999999999,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.492729345957438
2033.0,0.61392,-7.75,7.0,0.0,0.0,0.0,0.0,5.214500563485282
2034.0,0.61373,-7.25,5.0,0.0,0.0,0.0,0.0,3.1816571712493897
2035.0,0.61354,-1.5,7.0,0.0,0.0,0.0,0.0,3.1545661176953996
2036.0,0.6133500000000001,-7.25,5.0,0.0,0.0,0.0,0.0,3.2789137840270994
2037.0,0.61316,13.8,4.0,1.0,0.2,0.0,1.0,2.5987038612365723
2038.0,0.61297,-6.25,1.0,0.0,0.0,0.0,0.0,2.621598243713379
2039.0,0.61278,16.05,7.0,1.0,0.2,0.0,1.0,3.6913838045937672
2040.0,0.61259,-7.25,5.0,0.0,0.0,0.0,0.0,4.336008977890015
2041.0,0.6124,-6.75,3.0,0.0,0.0,0.0,0.0,5.279680252075195
2042.0,0.61221,16.65,5.0,1.0,0.1,0.0,1.0,4.3011308193206785
2043.0,0.61202,-8.25,9.0,0.0,0.0,0.0,0.0,2.9360399643580117
2044.0,0.61183,9.8,8.0,1.0,0.2,0.0,1.0,2.9167444556951523
2045.0,0.61164,-7.0,4.0,0.0,0.0,0.0,0.0,3.5953142046928406
2046.0,0.61145,-8.5,10.0,0.0,0.0,0.0,0.0,4.014740991592407
2047.0,0.61126,-7.75,7.0,0.0,0.0,0.0,0.0,3.5699362754821777
2048.0,0.61107,15.95,7.0,1.0,0.3,0.0,1.0,3.647777591432844
2049.0,0.61088,-1.0,5.0,0.0,0.0,0.0,0.0,3.9693246364593504
2050.0,0.61069,-7.0,4.0,0.0,0.0,0.0,0.0,4.595276355743408
2051.0,0.6105,-7.75,7.0,0.0,0.0,0.0,0.0,3.150124822344099
2052.0,0.61031,17.4,2.0,1.0,0.1,0.0,1.0,3.2861764430999756
2053.0,0.61012,-6.75,3.0,0.0,0.0,0.0,0.0,3.069692929585775
2054.0,0.60993,17.15,3.0,1.0,0.1,0.0,1.0,4.113454023996989
2055.0,0.60974,17.15,3.0,1.0,0.1,0.0,1.0,2.5662625630696616
2056.0,0.60955,-1.5,7.0,0.0,0.0,0.0,0.0,3.5793097019195557
2057.0,0.60936,14.149999999999999,3.0,1.0,0.1,0.0,1.0,4.883192300796509
2058.0,0.60917,-0.75,4.0,0.0,0.0,0.0,0.0,2.677365720272064
2059.0,0.6089800000000001,17.4,2.0,1.0,0.1,0.0,1.0,2.7224833965301514
2060.0,0.6087899999999999,-6.75,3.0,0.0,0.0,0.0,0.0,4.284736792246501
2061.0,0.6086,-6.68,11.0,0.0,0.18,0.0,1.0,4.151961304924705
2062.0,0.60841,16.2,6.0,1.0,0.3,0.0,1.0,2.8508537213007608
2063.0,0.60822,10.899999999999999,4.0,1.0,0.1,0.0,1.0,3.242336392402649
2064.0,0.6080300000000001,-0.5,3.0,0.0,0.0,0.0,0.0,3.342588027318319
2065.0,0.6078399999999999,-1.5,7.0,0.0,0.0,0.0,0.0,3.4668444224766324
2066.0,0.60765,-1.5,7.0,0.0,0.0,0.0,0.0,3.1505375930241177
2067.0,0.60746,-6.75,3.0,0.0,0.0,0.0,0.0,4.009814103444417
2068.0,0.60727,-6.25,1.0,0.0,0.0,0.0,0.0,3.4929020404815674
2069.0,0.6070800000000001,-1.25,6.0,0.0,0.0,0.0,0.0,2.9126123587290444
2070.0,0.60689,-0.5,3.0,0.0,0.0,0.0,0.0,3.801786502202352
2071.0,0.6067,-6.25,1.0,0.0,0.0,0.0,0.0,3.6119837760925293
2072.0,0.60651,-1.5,7.0,0.0,0.0,0.0,0.0,3.9753375394003734
2073.0,0.60632,10.899999999999999,4.0,1.0,0.1,0.0,1.0,4.545883893966675
2074.0,0.6061300000000001,15.55,8.0,1.0,0.45,0.0,1.0,3.983987718820572
2075.0,0.60594,-2.0,9.0,0.0,0.0,0.0,0.0,3.725069602330526
2076.0,0.60575,-1.25,6.0,0.0,0.0,0.0,0.0,3.0048522551854453
2077.0,0.60556,16.2,6.0,1.0,0.3,0.0,1.0,3.4968220392862954
2078.0,0.60537,13.8,4.0,1.0,0.2,0.0,1.0,3.7530221939086914
2079.0,0.60518,-0.75,4.0,0.0,0.0,0.0,0.0,4.441404581069946
2080.0,0.60499,-1.25,6.0,0.0,0.0,0.0,0.0,2.826514403025309
2081.0,0.6048,17.2,2.0,1.0,0.3,0.0,1.0,4.977625608444214
2082.0,0.60461,-1.5,7.0,0.0,0.0,0.0,0.0,3.311601093837193
2083.0,0.60442,-7.0,4.0,0.0,0.0,0.0,0.0,2.946889251470566
2084.0,0.60423,16.82,4.0,1.0,0.18,0.0,1.0,3.6172496676445007
2085.0,0.60404,-2.25,10.0,0.0,0.0,0.0,0.0,4.255859923362732
2086.0,0.60385,-0.75,4.0,0.0,0.0,0.0,0.0,3.8697345852851868
2087.0,0.6036600000000001,-0.75,4.0,0.0,0.0,0.0,0.0,3.5636579990386963
2088.0,0.60347,-6.5,2.0,0.0,0.0,0.0,0.0,4.797433853149414
2089.0,0.60328,-0.25,2.0,0.0,0.0,0.0,0.0,2.6958329677581787
2090.0,0.60309,-2.0,9.0,0.0,0.0,0.0,0.0,3.333150135146247
2091.0,0.6029,9.120000000000001,6.0,1.0,0.38,0.0,2.0,3.971386988957723
2092.0,0.6027100000000001,-6.5,2.0,0.0,0.0,0.0,0.0,4.338904500007629
2093.0,0.60252,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.205373764038086
2094.0,0.60233,17.4,2.0,1.0,0.1,0.0,1.0,4.305073261260986
2095.0,0.60214,16.07,7.0,1.0,0.18,0.0,1.0,3.530840379851205
2096.0,0.60195,16.3,6.0,1.0,0.2,0.0,1.0,4.093717376391093
2097.0,0.6017600000000001,-0.5,3.0,0.0,0.0,0.0,0.0,3.8440335591634116
2098.0,0.60157,-8.0,8.0,0.0,0.0,0.0,0.0,4.703581869602203
2099.0,0.60138,-1.75,8.0,0.0,0.0,0.0,0.0,4.183588892221451
2100.0,0.60119,-10.100000000000001,12.0,0.0,1.35,0.0,3.0,3.9042473236719766
2101.0,0.601,-6.5,2.0,0.0,0.0,0.0,0.0,4.416948080062866
2102.0,0.6008100000000001,-1.25,6.0,0.0,0.0,0.0,0.0,4.411165475845337
2103.0,0.60062,-6.5,2.0,0.0,0.0,0.0,0.0,6.121722459793091
2104.0,0.60043,-7.0,4.0,0.0,0.0,0.0,0.0,3.309191882610321
2105.0,0.60024,-1.0,5.0,0.0,0.0,0.0,0.0,4.434775924682617
2106.0,0.60005,12.45,9.0,1.0,0.3,0.0,1.0,3.990619275305006
2107.0,0.5998600000000001,-0.5,3.0,0.0,0.0,0.0,0.0,4.2576584815979
2108.0,0.59967,-1.25,6.0,0.0,0.0,0.0,0.0,4.203865885734558
2109.0,0.59948,-0.030000000000001137,7.0,1.0,0.28,0.0,2.0,3.5169736657823836
2110.0,0.59929,-1.25,6.0,0.0,0.0,0.0,0.0,2.8830079237620034
2111.0,0.5991,17.4,2.0,1.0,0.1,0.0,1.0,2.585466742515564
2112.0,0.59891,-2.25,10.0,0.0,0.0,0.0,0.0,3.3679120898246766
2113.0,0.59872,10.3,6.0,1.0,0.2,0.0,1.0,3.492838760217031
2114.0,0.59853,-6.5,2.0,0.0,0.0,0.0,0.0,3.788291573524475
2115.0,0.59834,-0.25,2.0,0.0,0.0,0.0,0.0,3.853869318962097
2116.0,0.59815,16.15,7.0,1.0,0.1,0.0,1.0,3.3255055802209035
2117.0,0.59796,16.55,5.0,1.0,0.2,0.0,1.0,3.0693595886230467
2118.0,0.59777,-8.5,10.0,0.0,0.0,0.0,0.0,3.2488227009773256
2119.0,0.59758,15.7,8.0,1.0,0.3,0.0,1.0,3.934509724378586
2120.0,0.5973900000000001,-7.0,4.0,0.0,0.0,0.0,0.0,4.216911792755127
2121.0,0.5972,16.82,4.0,1.0,0.18,0.0,1.0,2.3789893984794617
2122.0,0.59701,-2.0,9.0,0.0,0.0,0.0,0.0,4.201207876205444
2123.0,0.59682,0.0,1.0,0.0,0.0,0.0,0.0,4.803267955780029
2124.0,0.59663,16.8,4.0,1.0,0.2,0.0,1.0,3.809472978115082
2125.0,0.5964400000000001,-7.25,5.0,0.0,0.0,0.0,0.0,3.822883892059326
2126.0,0.59625,13.2,6.0,1.0,0.3,0.0,1.0,2.8099339405695596
2127.0,0.59606,-2.0,9.0,0.0,0.0,0.0,0.0,3.3648213545481362
2128.0,0.59587,17.05,3.0,1.0,0.2,0.0,1.0,3.568371136983236
2129.0,0.59568,-10.25,5.0,0.0,0.0,0.0,0.0,3.270450735092163
2130.0,0.5954900000000001,-1.75,8.0,0.0,0.0,0.0,0.0,2.596382647752762
2131.0,0.5953,-0.5,3.0,0.0,0.0,0.0,0.0,3.236067016919454
2132.0,0.59511,13.2,6.0,1.0,0.3,0.0,1.0,3.984056850274404
2133.0,0.59492,-1.0,5.0,0.0,0.0,0.0,0.0,2.5547887325286864
2134.0,0.59473,-2.25,10.0,0.0,0.0,0.0,0.0,3.6467681884765626
2135.0,0.5945400000000001,-7.5,6.0,0.0,0.0,0.0,0.0,3.3173216382662454
2136.0,0.59435,-6.75,3.0,0.0,0.0,0.0,0.0,4.772488991419475
2137.0,0.59416,0.0,1.0,0.0,0.0,0.0,0.0,5.384589195251465
2138.0,0.59397,0.0,1.0,0.0,0.0,0.0,0.0,6.002525806427002
2139.0,0.59378,12.899999999999999,8.0,1.0,0.1,0.0,1.0,3.895387053489685
2140.0,0.5935900000000001,-2.0,9.0,0.0,0.0,0.0,0.0,3.360353151957194
2141.0,0.5934,-8.0,8.0,0.0,0.0,0.0,0.0,3.429470866918564
2142.0,0.59321,-2.0,9.0,0.0,0.0,0.0,0.0,3.1954361862606473
2143.0,0.59302,-2.0,9.0,0.0,0.0,0.0,0.0,3.649974571333991
2144.0,0.59283,-2.25,10.0,0.0,0.0,0.0,0.0,3.972719931602478
2145.0,0.5926400000000001,-1.25,6.0,0.0,0.0,0.0,0.0,3.85156520207723
2146.0,0.59245,-6.75,3.0,0.0,0.0,0.0,0.0,3.369085351626078
2147.0,0.59226,-1.25,6.0,0.0,0.0,0.0,0.0,4.4413860241572065
2148.0,0.5920700000000001,-7.0,4.0,0.0,0.0,0.0,0.0,4.822017073631287
2149.0,0.59188,16.65,5.0,1.0,0.1,0.0,1.0,3.5413584470748902
2150.0,0.59169,-0.25,2.0,0.0,0.0,0.0,0.0,3.9257445335388184
2151.0,0.5915,-6.25,1.0,0.0,0.0,0.0,0.0,2.4735770225524902
2152.0,0.59131,16.3,6.0,1.0,0.2,0.0,1.0,3.2330545286337533
2153.0,0.5911200000000001,-7.0,4.0,0.0,0.0,0.0,0.0,2.3637355268001556
2154.0,0.59093,-2.25,10.0,0.0,0.0,0.0,0.0,3.8648847341537476
2155.0,0.59074,0.0,1.0,0.0,0.0,0.0,0.0,2.7911436557769775
2156.0,0.59055,-0.25,2.0,0.0,0.0,0.0,0.0,3.8160359859466553
2157.0,0.59036,-6.68,11.0,0.0,0.18,0.0,1.0,3.3759630593386563
2158.0,0.5901700000000001,-5.8,7.0,0.0,0.3,0.0,1.0,3.4129879474639893
2159.0,0.5899800000000001,15.45,9.0,1.0,0.3,0.0,1.0,3.2539098660151162
2160.0,0.58979,-6.75,3.0,0.0,0.0,0.0,0.0,3.866133451461792
2161.0,0.5896,-1.25,6.0,0.0,0.0,0.0,0.0,3.6678444544474282
2162.0,0.58941,-2.0,9.0,0.0,0.0,0.0,0.0,2.514206435945299
2163.0,0.5892200000000001,-3.629999999999999,9.0,1.0,0.38,0.0,2.0,3.5295538902282715
2164.0,0.58903,15.95,7.0,1.0,0.3,0.0,1.0,2.567859479359218
2165.0,0.58884,-7.5,6.0,0.0,0.0,0.0,0.0,3.8650925556818643
2166.0,0.58865,-2.0,9.0,0.0,0.0,0.0,0.0,3.2569848034116955
2167.0,0.58846,-0.25,2.0,0.0,0.0,0.0,0.0,4.098550915718079
2168.0,0.5882700000000001,16.4,6.0,1.0,0.1,0.0,1.0,3.4217202067375183
2169.0,0.58808,-1.25,6.0,0.0,0.0,0.0,0.0,4.253297686576843
2170.0,0.58789,-10.25,5.0,0.0,0.0,0.0,0.0,3.3852676868438722
2171.0,0.5877,13.649999999999999,5.0,1.0,0.1,0.0,1.0,3.4784284591674806
2172.0,0.58751,-7.25,5.0,0.0,0.0,0.0,0.0,5.015923070907593
2173.0,0.5873200000000001,17.4,2.0,1.0,0.1,0.0,1.0,3.9125468730926514
2174.0,0.58713,-1.75,8.0,0.0,0.0,0.0,0.0,3.7619878947734833
2175.0,0.58694,-6.75,3.0,0.0,0.0,0.0,0.0,3.0397053559621177
2176.0,0.58675,17.2,2.0,1.0,0.3,0.0,1.0,2.4842203855514526
2177.0,0.58656,16.32,6.0,1.0,0.18,0.0,1.0,5.175355037053426
2178.0,0.5863700000000001,17.4,2.0,1.0,0.1,0.0,1.0,3.482964873313904
2179.0,0.58618,16.32,6.0,1.0,0.18,0.0,1.0,3.3058537443478904
2180.0,0.58599,-0.5,3.0,0.0,0.0,0.0,0.0,3.667854070663452
2181.0,0.5858000000000001,-6.5,2.0,0.0,0.0,0.0,0.0,2.6644567251205444
2182.0,0.58561,-0.75,4.0,0.0,0.0,0.0,0.0,3.112345039844513
2183.0,0.58542,17.3,2.0,1.0,0.2,0.0,1.0,5.368468761444092
2184.0,0.58523,17.4,2.0,1.0,0.1,0.0,1.0,3.7808666229248047
2185.0,0.58504,-6.68,11.0,0.0,0.18,0.0,1.0,3.8199697841297495
2186.0,0.5848500000000001,-0.5,3.0,0.0,0.0,0.0,0.0,4.3408284187316895
2187.0,0.58466,-7.75,7.0,0.0,0.0,0.0,0.0,3.550367150987898
2188.0,0.58447,14.05,3.0,1.0,0.2,0.0,1.0,4.62145455678304
2189.0,0.58428,-1.5,7.0,0.0,0.0,0.0,0.0,3.4647928987230574
2190.0,0.58409,-7.75,7.0,0.0,0.0,0.0,0.0,3.2237662417548045
2191.0,0.5839000000000001,-2.0,9.0,0.0,0.0,0.0,0.0,3.780683543947008
2192.0,0.5837100000000001,-6.75,3.0,0.0,0.0,0.0,0.0,4.803911050160726
2193.0,0.58352,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.228102366129557
2194.0,0.58333,-1.25,6.0,0.0,0.0,0.0,0.0,3.004151542981466
2195.0,0.58314,16.4,6.0,1.0,0.1,0.0,1.0,3.1445016860961914
2196.0,0.5829500000000001,-6.75,3.0,0.0,0.0,0.0,0.0,3.7539360523223877
2197.0,0.5827600000000001,16.9,4.0,1.0,0.1,0.0,1.0,2.6759423315525055
2198.0,0.58257,13.32,6.0,1.0,0.18,0.0,1.0,2.8396530151367188
2199.0,0.58238,-6.68,11.0,0.0,0.18,0.0,1.0,3.4520326527682217
2200.0,0.58219,13.8,4.0,1.0,0.2,0.0,1.0,3.453112095594406
2201.0,0.5820000000000001,16.95,3.0,1.0,0.3,0.0,1.0,3.3200693925221763
2202.0,0.58181,-0.5,3.0,0.0,0.0,0.0,0.0,4.917152484258016
2203.0,0.58162,16.45,5.0,1.0,0.3,0.0,1.0,4.105608081817627
2204.0,0.58143,13.899999999999999,4.0,1.0,0.1,0.0,1.0,3.5527102947235107
2205.0,0.58124,-0.25,2.0,0.0,0.0,0.0,0.0,5.385526657104492
2206.0,0.5810500000000001,-1.75,8.0,0.0,0.0,0.0,0.0,3.5372651517391205
2207.0,0.58086,16.82,4.0,1.0,0.18,0.0,1.0,3.792299449443817
2208.0,0.58067,17.4,2.0,1.0,0.1,0.0,1.0,4.9882495403289795
2209.0,0.5804800000000001,17.4,2.0,1.0,0.1,0.0,1.0,4.662907123565674
2210.0,0.58029,-0.25,2.0,0.0,0.0,0.0,0.0,3.9483957290649414
2211.0,0.5801000000000001,-6.75,3.0,0.0,0.0,0.0,0.0,2.6732097466786704
2212.0,0.57991,-5.43,6.0,0.0,0.18,0.0,1.0,4.140353520711263
2213.0,0.57972,-11.25,9.0,0.0,0.0,0.0,0.0,3.3654039435916476
2214.0,0.5795300000000001,-2.0,9.0,0.0,0.0,0.0,0.0,4.08129088083903
2215.0,0.57934,-1.0,5.0,0.0,0.0,0.0,0.0,3.7426945686340334
2216.0,0.57915,10.870000000000001,11.0,1.0,0.38,0.0,2.0,3.988765933296897
2217.0,0.57896,-2.0,9.0,0.0,0.0,0.0,0.0,3.3468394809299045
2218.0,0.57877,17.07,3.0,1.0,0.18,0.0,1.0,4.523054838180542
2219.0,0.5785800000000001,-6.75,3.0,0.0,0.0,0.0,0.0,4.211296319961548
2220.0,0.5783900000000001,13.850000000000001,6.0,1.0,0.65,0.0,2.0,2.7318736910820007
2221.0,0.5782,-7.75,7.0,0.0,0.0,0.0,0.0,3.77922214780535
2222.0,0.57801,-2.25,10.0,0.0,0.0,0.0,0.0,3.912453532218933
2223.0,0.57782,10.899999999999999,4.0,1.0,0.1,0.0,1.0,3.5717944502830505
2224.0,0.5776300000000001,10.899999999999999,4.0,1.0,0.1,0.0,1.0,3.2315329909324646
2225.0,0.5774400000000001,-5.68,7.0,0.0,0.18,0.0,1.0,4.217476316860744
2226.0,0.57725,-1.75,8.0,0.0,0.0,0.0,0.0,3.2241250425577164
2227.0,0.57706,-8.5,10.0,0.0,0.0,0.0,0.0,3.394375944137573
2228.0,0.57687,15.3,9.0,1.0,0.45,0.0,1.0,3.9617608653174505
2229.0,0.5766800000000001,3.6499999999999986,9.0,1.0,0.1,0.0,1.0,3.715078976419237
2230.0,0.5764900000000001,-7.25,5.0,0.0,0.0,0.0,0.0,3.62279691696167
2231.0,0.5763,10.55,5.0,1.0,0.2,0.0,1.0,2.9192604064941405
2232.0,0.57611,16.8,4.0,1.0,0.2,0.0,1.0,4.024998784065247
2233.0,0.57592,16.3,6.0,1.0,0.2,0.0,1.0,4.860949953397115
2234.0,0.5757300000000001,-7.0,4.0,0.0,0.0,0.0,0.0,3.8592992424964905
2235.0,0.57554,-2.0,9.0,0.0,0.0,0.0,0.0,3.269558416472541
2236.0,0.57535,16.3,6.0,1.0,0.2,0.0,1.0,3.2846514185269675
2237.0,0.5751600000000001,-6.75,3.0,0.0,0.0,0.0,0.0,5.032272815704346
2238.0,0.57497,14.149999999999999,3.0,1.0,0.1,0.0,1.0,4.270205179850261
2239.0,0.5747800000000001,15.7,8.0,1.0,0.3,0.0,1.0,4.14452201128006
2240.0,0.57459,16.2,6.0,1.0,0.3,0.0,1.0,2.434491217136383
2241.0,0.5744,-1.5,7.0,0.0,0.0,0.0,0.0,3.164926392691476
2242.0,0.5742100000000001,13.149999999999999,7.0,1.0,0.1,0.0,1.0,4.658679144723075
2243.0,0.57402,10.55,5.0,1.0,0.2,0.0,1.0,5.032945919036865
2244.0,0.5738300000000001,15.899999999999999,8.0,1.0,0.1,0.0,1.0,2.8723843693733215
2245.0,0.57364,-0.5,3.0,0.0,0.0,0.0,0.0,2.9467613697052
2246.0,0.57345,-0.5,3.0,0.0,0.0,0.0,0.0,3.086071014404297
2247.0,0.5732600000000001,-6.75,3.0,0.0,0.0,0.0,0.0,3.6998016834259033
2248.0,0.57307,-0.25,2.0,0.0,0.0,0.0,0.0,4.771482467651367
2249.0,0.5728800000000001,-2.0,9.0,0.0,0.0,0.0,0.0,3.416388167275323
2250.0,0.57269,13.45,5.0,1.0,0.3,0.0,1.0,4.016165924072266
2251.0,0.5725,10.899999999999999,4.0,1.0,0.1,0.0,1.0,3.750889539718628
2252.0,0.5723100000000001,-2.0,9.0,0.0,0.0,0.0,0.0,3.880281620555454
2253.0,0.57212,-6.25,1.0,0.0,0.0,0.0,0.0,3.2475385665893555
2254.0,0.57193,-1.75,8.0,0.0,0.0,0.0,0.0,3.841422587633133
2255.0,0.57174,-7.25,5.0,0.0,0.0,0.0,0.0,3.64560866355896
2256.0,0.57155,17.4,2.0,1.0,0.1,0.0,1.0,3.0706781148910522
2257.0,0.5713600000000001,17.15,3.0,1.0,0.1,0.0,1.0,4.016597429911296
2258.0,0.57117,-0.25,2.0,0.0,0.0,0.0,0.0,3.3543944358825684
2259.0,0.57098,-6.25,1.0,0.0,0.0,0.0,0.0,2.3201982975006104
2260.0,0.57079,16.8,4.0,1.0,0.2,0.0,1.0,3.554538667201996
2261.0,0.5706,-10.5,6.0,0.0,0.0,0.0,0.0,4.32172151406606
2262.0,0.5704100000000001,-0.5,3.0,0.0,0.0,0.0,0.0,3.880094130833944
2263.0,0.57022,-18.18,8.0,0.0,0.18,0.0,1.0,4.3895875215530396
2264.0,0.57003,16.95,3.0,1.0,0.3,0.0,1.0,4.674917062123616
2265.0,0.56984,16.45,5.0,1.0,0.3,0.0,1.0,2.8697484493255616
2266.0,0.56965,-10.75,7.0,0.0,0.0,0.0,0.0,3.581976430756705
2267.0,0.5694600000000001,-6.5,2.0,0.0,0.0,0.0,0.0,3.448573350906372
2268.0,0.5692699999999999,-7.0,4.0,0.0,0.0,0.0,0.0,3.694178283214569
2269.0,0.56908,-7.0,4.0,0.0,0.0,0.0,0.0,2.776185303926468
2270.0,0.5688900000000001,-6.25,1.0,0.0,0.0,0.0,0.0,2.207491397857666
2271.0,0.5687,-7.0,4.0,0.0,0.0,0.0,0.0,3.526930034160614
2272.0,0.5685100000000001,-0.5,3.0,0.0,0.0,0.0,0.0,1.9554139773050945
2273.0,0.5683199999999999,16.4,6.0,1.0,0.1,0.0,1.0,3.9727773865063987
2274.0,0.56813,16.4,6.0,1.0,0.1,0.0,1.0,2.5077190597852073
2275.0,0.5679400000000001,-7.0,4.0,0.0,0.0,0.0,0.0,3.5013702511787415
2276.0,0.56775,16.07,7.0,1.0,0.18,0.0,1.0,3.405144010271345
2277.0,0.5675600000000001,16.05,7.0,1.0,0.2,0.0,1.0,3.7393124784742082
2278.0,0.5673699999999999,15.45,9.0,1.0,0.3,0.0,1.0,3.024476064576043
2279.0,0.56718,3.6999999999999993,8.0,1.0,0.3,0.0,1.0,2.8742410838603973
2280.0,0.5669900000000001,-2.25,10.0,0.0,0.0,0.0,0.0,3.7440586924552917
2281.0,0.5668,-7.5,6.0,0.0,0.0,0.0,0.0,3.393813669681549
2282.0,0.5666100000000001,15.95,7.0,1.0,0.3,0.0,1.0,3.3904179334640503
2283.0,0.56642,-6.75,3.0,0.0,0.0,0.0,0.0,2.569457491238912
2284.0,0.56623,-0.25,2.0,0.0,0.0,0.0,0.0,2.558950662612915
2285.0,0.5660400000000001,-7.5,6.0,0.0,0.0,0.0,0.0,3.556606650352478
2286.0,0.56585,-7.0,4.0,0.0,0.0,0.0,0.0,2.468218356370926
2287.0,0.56566,15.82,8.0,1.0,0.18,0.0,1.0,3.1103043258190155
2288.0,0.56547,-2.25,10.0,0.0,0.0,0.0,0.0,2.5210662961006163
2289.0,0.56528,16.65,5.0,1.0,0.1,0.0,1.0,2.4923424243927004
2290.0,0.5650900000000001,-7.5,6.0,0.0,0.0,0.0,0.0,3.0707019170125327
2291.0,0.5649,-7.75,7.0,0.0,0.0,0.0,0.0,3.734483173915318
2292.0,0.56471,16.4,6.0,1.0,0.1,0.0,1.0,2.753246307373047
2293.0,0.56452,-2.0,9.0,0.0,0.0,0.0,0.0,2.8975639078352184
2294.0,0.56433,16.3,5.0,1.0,0.45,0.0,1.0,3.69148645401001
2295.0,0.5641400000000001,-6.75,3.0,0.0,0.0,0.0,0.0,2.4666715463002524
